sucursal,producto_id,precio
14-1-4,7790045000624,48.5
14-1-4,7790045001584,18.9
14-1-4,7790045001591,32.9
14-1-4,7790045001072,23.9
14-1-4,7790045001034,26.9
14-1-4,14-1-0000000090008,145.0
14-1-4,14-1-0000000090005,145.0
14-1-4,14-1-0000000090094,145.0
14-1-4,7794640171512,39.98
14-1-4,7501056330491,113.9
14-1-4,7794640170621,61.9
14-1-4,7501056346171,73.9
14-1-4,7794640171475,49.9
14-1-4,7501056346157,73.9
14-1-4,4005900208545,69.9
14-1-4,7794640171314,59.9
14-1-4,7794640171291,46.9
14-1-4,7791969000141,99.9
14-1-4,4005808315109,88.9
14-1-4,4005808588107,62.9
14-1-4,7794640170645,48.5
14-1-4,4005808832385,59.9
14-1-4,7790742053008,32.9
14-1-4,7790080033199,32.9
14-1-4,7790080033182,58.9
14-1-4,7791241200115,27.9
14-1-4,7791241001781,44.9
14-1-4,7791058000441,30.9
14-1-4,7791058000458,47.9
14-1-4,7793940170003,32.9
14-1-4,7793940472008,54.9
14-1-4,7793100111884,58.9
14-1-4,7793100111877,31.9
14-1-4,7794612065917,7.9
14-1-4,7794612110044,7.9
14-1-4,7622300800307,48.9
14-1-4,7794612065719,7.9
14-1-4,7622300800291,48.9
14-1-4,7790407031273,49.9
14-1-4,7790407031013,33.9
14-1-4,14-1-0000000084227,150.0
14-1-4,14-1-0000000090152,149.0
14-1-4,14-1-0000000090157,129.0
14-1-4,7790580252908,22.0
14-1-4,7791290008441,32.9
14-1-4,7791290008458,32.9
14-1-4,7791290008465,32.9
14-1-4,7791290006829,24.9
14-1-4,7791290006706,24.9
14-1-4,14-1-0000000040080,75.0
14-1-4,14-1-0000000084006,220.0
14-1-4,14-1-0000000084014,140.0
14-1-4,7790895001413,28.9
14-1-4,7790895000430,40.9
14-1-4,7790895000782,16.9
14-1-4,7790895000232,17.5
14-1-4,7790895001451,37.9
14-1-4,7790895001482,16.9
14-1-4,7790895063794,39.5
14-1-4,7790895000218,39.5
14-1-4,7790895068164,47.5
14-1-4,7790895067556,37.9
14-1-4,7790895067532,16.9
14-1-4,7790895067617,39.5
14-1-4,7790150460450,18.9
14-1-4,7791122000445,13.9
14-1-4,7798132920183,38.9
14-1-4,7790313001377,45.9
14-1-4,7790313001612,43.9
14-1-4,14-1-0000000090017,159.0
14-1-4,7791520005165,69.9
14-1-4,7791274000317,55.9
14-1-4,7790064000193,39.5
14-1-4,7791274193088,65.9
14-1-4,7794095065671,53.9
14-1-4,7794095065831,53.9
14-1-4,7794095065688,53.9
14-1-4,7794095065695,53.9
14-1-4,7794095065701,53.9
14-1-4,7794095065817,53.9
14-1-4,7794095065725,53.9
14-1-4,7794095065787,53.9
14-1-4,7790150465400,15.9
14-1-4,7792798007387,39.9
14-1-4,7795697000206,89.9
14-1-4,7795697000190,77.0
14-1-4,7793147000899,65.5
14-1-4,7795697001708,31.9
14-1-4,7795697611662,39.9
14-1-4,7795697431345,50.7
14-1-4,7793147001025,37.5
14-1-4,7795697000107,76.0
14-1-4,7795697612706,66.0
14-1-4,7792798005888,29.9
14-1-4,7793147118846,169.0
14-1-4,7793147001117,16.9
14-1-4,7793147009199,37.9
14-1-4,7795697611167,22.9
14-1-4,7792798011018,23.9
14-1-4,7792798012923,28.9
14-1-4,7793147118860,23.9
14-1-4,7793147118884,123.9
14-1-4,7795697612133,41.0
14-1-4,7793147000981,48.0
14-1-4,7795697104768,124.9
14-1-4,7790036006314,69.0
14-1-4,7790168136026,95.9
14-1-4,7795933204047,47.9
14-1-4,7790645002295,77.9
14-1-4,7790127001471,33.9
14-1-4,7790150445259,17.9
14-1-4,7790150445341,32.9
14-1-4,7792900000336,52.9
14-1-4,7791122000780,16.5
14-1-4,7790310921265,42.9
14-1-4,14-1-0000000040044,9.0
14-1-4,7790580980801,22.0
14-1-4,7792350004540,18.9
14-1-4,7896041156508,17.9
14-1-4,7795184983708,22.5
14-1-4,7790060007967,31.9
14-1-4,14-1-0000000040045,25.0
14-1-4,7896041156010,17.5
14-1-4,7792350004533,13.9
14-1-4,7795184983609,25.9
14-1-4,7790645001618,15.9
14-1-4,14-1-0000000040169,18.0
14-1-4,7794612491013,7.9
14-1-4,7790407031075,44.9
14-1-4,7794612066310,7.9
14-1-4,7622300800314,48.9
14-1-4,7622300800260,28.9
14-1-4,7790580103422,29.9
14-1-4,7790335000884,34.9
14-1-4,7790335000167,69.9
14-1-4,7790335000037,34.9
14-1-4,7790580101978,32.9
14-1-4,7790580151300,32.9
14-1-4,7613035379213,169.9
14-1-4,7790170904767,47.5
14-1-4,7613035161603,47.5
14-1-4,7613035068391,99.9
14-1-4,7790070936479,84.9
14-1-4,7613035067837,99.9
14-1-4,7790150102039,65.9
14-1-4,7790150100752,65.9
14-1-4,7790150100356,97.9
14-1-4,7613034235404,59.9
14-1-4,7790170904637,97.9
14-1-4,7790150101353,97.9
14-1-4,7613035161580,47.5
14-1-4,7790170901872,43.9
14-1-4,7790170901902,85.9
14-1-4,7790150006122,46.9
14-1-4,7790150006153,89.9
14-1-4,7790550000157,47.9
14-1-4,7790550000164,84.9
14-1-4,7791122000018,41.9
14-1-4,7791122000025,85.9
14-1-4,7790070936493,64.9
14-1-4,7613034235374,59.9
14-1-4,7790150080610,136.9
14-1-4,14-1-0000000040704,9.9
14-1-4,14-1-0000000040007,9.9
14-1-4,14-1-0000000040049,29.0
14-1-4,7798003220152,34.9
14-1-4,7794000597532,20.9
14-1-4,7794000597525,20.9
14-1-4,7891000105450,17.5
14-1-4,7794000597730,15.9
14-1-4,7794000597518,20.9
14-1-4,7794000594159,16.9
14-1-4,7794000561618,16.9
14-1-4,7794000597723,15.9
14-1-4,7794000551725,16.9
14-1-4,7794000554726,16.9
14-1-4,7790520017734,15.5
14-1-4,7790520017710,15.5
14-1-4,7790520017741,20.5
14-1-4,7790520017727,15.9
14-1-4,7793253001674,15.98
14-1-4,7790380029021,22.9
14-1-4,7790580470203,27.9
14-1-4,7790580470005,27.9
14-1-4,7790580470500,27.9
14-1-4,14-1-0000000090020,59.0
14-1-4,14-1-0000000090071,99.0
14-1-4,7506339398151,112.9
14-1-4,7506339398175,214.9
14-1-4,7798003220305,69.9
14-1-4,14-1-0000000040086,38.0
14-1-4,14-1-0000000040112,80.0
14-1-4,7790150440346,21.9
14-1-4,14-1-0000000040004,25.0
14-1-4,14-1-0000000040703,22.0
14-1-4,7792070002345,32.9
14-1-4,7790127000115,38.9
14-1-4,3014260846800,57.9
14-1-4,7509546061306,85.9
14-1-4,7794640171253,79.5
14-1-4,7891528091716,33.9
14-1-4,7891024316160,69.9
14-1-4,7591083011098,42.9
14-1-4,7591083011081,42.9
14-1-4,0099176316565,63.9
14-1-4,7509546068558,42.9
14-1-4,7702010631207,42.9
14-1-4,7702010631689,58.9
14-1-4,7501006711387,44.9
14-1-4,7509546012100,46.9
14-1-4,7794095004090,108.9
14-1-4,7790520007216,96.5
14-1-4,7613034680778,61.9
14-1-4,7613034428158,61.5
14-1-4,7613034413154,73.9
14-1-4,7790045000778,49.9
14-1-4,7790045823094,37.9
14-1-4,7613034191182,61.5
14-1-4,7613035169746,123.9
14-1-4,7613034412904,73.9
14-1-4,7793147009175,189.9
14-1-4,7792798007394,56.5
14-1-4,7792798007844,74.5
14-1-4,7792798007493,38.9
14-1-4,7793147117023,35.9
14-1-4,7501064106859,85.0
14-1-4,7790150436257,27.9
14-1-4,7790150435335,19.8
14-1-4,7791122000476,13.9
14-1-4,7792390620021,67.9
14-1-4,7792390620229,67.9
14-1-4,7792390620120,67.9
14-1-4,7792390620328,67.9
14-1-4,7790117000361,59.9
14-1-4,7790117000033,58.9
14-1-4,7790117003416,33.9
14-1-4,7790117000378,69.9
14-1-4,7790117000958,115.9
14-1-4,7792222003442,59.9
14-1-4,7790580107192,99.9
14-1-4,7794612157902,49.9
14-1-4,7790580110796,99.9
14-1-4,7891008118353,94.9
14-1-4,14-1-0000000084201,360.0
14-1-4,14-1-0000000084059,420.0
14-1-4,14-1-0000000084089,440.0
14-1-4,14-1-0000000084067,380.0
14-1-4,7790773003010,21.9
14-1-4,7792941005079,20.9
14-1-4,7790070032706,58.9
14-1-4,7790670050520,59.9
14-1-4,14-1-0000000080064,19.9
14-1-4,14-1-0000000080065,19.9
14-1-4,7795933101728,47.9
14-1-4,7792750000357,44.9
14-1-4,7798003225515,34.9
14-1-4,7795933101735,49.9
14-1-4,7792750000340,44.9
14-1-4,7798003220336,34.9
14-1-4,7792459000382,45.5
14-1-4,7790580402907,27.9
14-1-4,7798153810494,21.9
14-1-4,7798153810500,39.9
14-1-4,7798153810517,91.9
14-1-4,7790150830857,22.9
14-1-4,7790150830888,39.9
14-1-4,7790260002236,95.9
14-1-4,7790260002076,95.9
14-1-4,7790070933164,31.9
14-1-4,7790150161203,49.9
14-1-4,7790550014055,38.5
14-1-4,7790150161005,49.9
14-1-4,7613034195241,47.5
14-1-4,7790150160701,42.9
14-1-4,7613035160460,47.5
14-1-4,7613035161566,47.5
14-1-4,7613032396350,185.5
14-1-4,7501059273252,185.5
14-1-4,7501059273245,185.9
14-1-4,7790550010125,42.8
14-1-4,7790150080115,68.9
14-1-4,7791122001084,37.9
14-1-4,7791122002906,25.9
14-1-4,7790895641183,15.5
14-1-4,7792170110575,36.9
14-1-4,7792170042005,19.9
14-1-4,7790895006036,28.5
14-1-4,7790895640018,15.5
14-1-4,7790895006029,28.5
14-1-4,7790895640025,15.5
14-1-4,7792170042012,19.9
14-1-4,7790895640032,15.5
14-1-4,14-1-0000000040017,24.0
14-1-4,14-1-0000000040018,32.0
14-1-4,7790150430330,8.9
14-1-4,7791122000346,9.9
14-1-4,14-1-0000000090160,159.0
14-1-4,7792200000128,14.9
14-1-4,7792200000159,14.9
14-1-4,7798082742279,19.9
14-1-4,7795735000328,9.98
14-1-4,7792200020119,14.9
14-1-4,7790045823858,25.9
14-1-4,7790045823865,25.9
14-1-4,7790726120061,10.9
14-1-4,7792200000777,14.9
14-1-4,7790726120054,10.9
14-1-4,7795735000175,9.98
14-1-4,7790045823872,20.9
14-1-4,7795735000342,9.98
14-1-4,7795735000335,9.98
14-1-4,7792200000319,14.9
14-1-4,7790171000093,26.9
14-1-4,7791936000020,59.5
14-1-4,7790171000086,31.9
14-1-4,7791936000143,78.9
14-1-4,7791936000273,83.9
14-1-4,7791130302517,59.9
14-1-4,7791078022706,42.9
14-1-4,7798178800791,15.9
14-1-4,7791078022751,30.9
14-1-4,7790070018748,75.8
14-1-4,7790070016300,89.9
14-1-4,7790045002123,42.9
14-1-4,14-1-0000000090014,145.0
14-1-4,14-1-0000000090048,145.0
14-1-4,7790150831069,31.9
14-1-4,7791019170305,45.9
14-1-4,7790045000457,29.9
14-1-4,7794950555507,19.9
14-1-4,7794950555514,52.9
14-1-4,7794950555538,85.9
14-1-4,7790117000071,47.9
14-1-4,7792170000654,44.9
14-1-4,7791019174860,53.9
14-1-4,7791019171708,29.9
14-1-4,7791019171715,26.9
14-1-4,7791019174853,54.9
14-1-4,7792170000678,39.9
14-1-4,7792170000715,64.9
14-1-4,7792241000019,18.3
14-1-4,7790220000746,18.3
14-1-4,7790220001705,18.9
14-1-4,7791100000214,26.9
14-1-4,7791122000643,38.9
14-1-4,7791122000131,11.9
14-1-4,7794940000550,19.98
14-1-4,7794940000536,34.9
14-1-4,7794940000642,41.9
14-1-4,7790220000531,19.99
14-1-4,7791100000481,18.5
14-1-4,7794095001600,69.9
14-1-4,14-1-0000000040720,36.0
14-1-4,14-1-0000000040052,39.0
14-1-4,7798000580013,29.5
14-1-4,7798000580136,29.5
14-1-4,7798000580211,29.5
14-1-4,7798000580020,29.5
14-1-4,7798000580044,29.5
14-1-4,14-1-0000000040188,45.0
14-1-4,7798000580280,43.9
14-1-4,7798000580037,29.5
14-1-4,7794095000375,56.9
14-1-4,7794095000382,56.9
14-1-4,7790407031471,43.9
14-1-4,7791476005936,15.9
14-1-4,7791476005974,15.9
14-1-4,7791476005912,15.9
14-1-4,7792170001071,51.9
14-1-4,7791019174020,51.9
14-1-4,7790040258303,65.9
14-1-4,7790040258013,14.9
14-1-4,7790040258105,65.9
14-1-4,7791019000091,51.9
14-1-4,7791019000114,51.9
14-1-4,7791019000121,51.9
14-1-4,14-1-0000000084401,110.0
14-1-4,14-1-0000000040003,25.0
14-1-4,7798119220015,19.5
14-1-4,7792170110704,36.9
14-1-4,7792170042258,19.9
14-1-4,7792170110568,36.9
14-1-4,7790895006104,28.5
14-1-4,7790503001989,14.8
14-1-4,7790070411723,56.9
14-1-4,7790070411716,35.9
14-1-4,7790503198412,21.5
14-1-4,7790070411730,44.9
14-1-4,7790847060529,21.9
14-1-4,7790070410610,12.9
14-1-4,7790503198450,16.9
14-1-4,7790503198351,11.5
14-1-4,7790847060567,16.9
14-1-4,7790070411747,35.9
14-1-4,7790070410603,21.9
14-1-4,7790503001996,13.5
14-1-4,7790503198474,18.9
14-1-4,7790070411815,29.9
14-1-4,7792350004526,7.9
14-1-4,7793360982408,26.9
14-1-4,7790060007974,33.9
14-1-4,7790670050483,25.9
14-1-4,7790670002536,9.0
14-1-4,7792350000054,29.5
14-1-4,7793408000118,13.9
14-1-4,7790313001124,9.3
14-1-4,7793360982309,16.5
14-1-4,7798156760024,8.98
14-1-4,7790580982201,24.9
14-1-4,7795933000298,25.9
14-1-4,7791885000386,24.9
14-1-4,7795933000281,25.9
14-1-4,7790645001809,26.9
14-1-4,7791885001208,24.9
14-1-4,7891167011731,48.9
14-1-4,7798003220183,36.9
14-1-4,7795933000502,46.9
14-1-4,7793360005084,54.9
14-1-4,7791885004087,44.9
14-1-4,7795933000496,46.9
14-1-4,7791885004094,45.9
14-1-4,7793360005060,54.9
14-1-4,7891167011717,44.9
14-1-4,7791130001687,59.9
14-1-4,7790520011961,34.9
14-1-4,7790463000039,81.9
14-1-4,7790520012685,49.9
14-1-4,7790520012579,81.9
14-1-4,7791130002073,39.9
14-1-4,7791130002103,55.9
14-1-4,7793408000101,21.9
14-1-4,7798009930048,17.9
14-1-4,7791019171739,26.9
14-1-4,7791019002842,52.9
14-1-4,7793408000194,22.5
14-1-4,7790950133370,30.98
14-1-4,7790645001076,59.9
14-1-4,7790645001045,59.9
14-1-4,7791122000544,13.9
14-1-4,7790520009890,67.5
14-1-4,0000077942234,42.9
14-1-4,7790520017512,67.5
14-1-4,7790950003062,27.9
14-1-4,7790950003437,19.98
14-1-4,7790950133332,30.98
14-1-4,7790950003055,27.9
14-1-4,7790950133271,30.98
14-1-4,7790950133288,30.98
14-1-4,7790950130805,34.5
14-1-4,7790950003444,19.98
14-1-4,7790950133356,30.98
14-1-4,7790950133363,30.98
14-1-4,7790950128468,34.5
14-1-4,7790950133257,30.98
14-1-4,7790950003048,27.9
14-1-4,7790950133318,30.98
14-1-4,7790950128444,34.5
14-1-4,7790950133325,30.98
14-1-4,7790950003420,19.98
14-1-4,7798131200859,51.9
14-1-4,7798131200828,88.9
14-1-4,7790950000160,89.9
14-1-4,7891136052000,159.9
14-1-4,7791200000527,139.9
14-1-4,7792410128803,79.9
14-1-4,7790950131918,48.9
14-1-4,7790950202823,20.9
14-1-4,7790950127690,37.9
14-1-4,7702003469374,18.9
14-1-4,7702003469299,18.9
14-1-4,7790520008367,51.9
14-1-4,7791019174631,63.9
14-1-4,7791078022744,24.9
14-1-4,7791019171890,31.9
14-1-4,7791019174624,63.9
14-1-4,7791078022737,24.9
14-1-4,7793253170622,55.9
14-1-4,7793253170639,55.9
14-1-4,7791130002165,117.9
14-1-4,7790828001862,44.9
14-1-4,7790828001879,44.9
14-1-4,7790070411761,51.9
14-1-4,7790503198467,24.9
14-1-4,7790139004385,52.9
14-1-4,7790139000400,49.9
14-1-4,7790139000462,21.9
14-1-4,7790139003807,33.9
14-1-4,7790139003739,98.9
14-1-4,7790139000318,53.9
14-1-4,7790040006133,39.0
14-1-4,7790040331303,4.9
14-1-4,7622300817725,13.9
14-1-4,0000077939234,9.9
14-1-4,0000077915481,9.9
14-1-4,7790503000128,29.8
14-1-4,7790503000135,29.8
14-1-4,14-1-0000000084579,12.0
14-1-4,14-1-0000000084545,12.0
14-1-4,7790040298705,16.5
14-1-4,7790040298804,16.5
14-1-4,7790040298903,16.5
14-1-4,7622300759506,12.0
14-1-4,0000077903785,13.9
14-1-4,7790040004399,39.0
14-1-4,7790040331204,4.9
14-1-4,0000077908308,9.9
14-1-4,7790040405301,7.5
14-1-4,7622300457303,13.9
14-1-4,0000077903792,13.9
14-1-4,0000077903778,13.9
14-1-4,7790040405608,7.5
14-1-4,0000077903860,13.9
14-1-4,0000077956699,13.9
14-1-4,7790040613607,11.5
14-1-4,7790040613706,11.5
14-1-4,7790503000210,29.8
14-1-4,7622300202859,9.9
14-1-4,7790940003034,14.9
14-1-4,7790940000033,23.9
14-1-4,7790064000247,51.9
14-1-4,7790064000230,25.9
14-1-4,7790064002029,29.5
14-1-4,7790064001701,26.9
14-1-4,7790064001718,51.5
14-1-4,7790080055023,37.9
14-1-4,7793046027027,18.5
14-1-4,7791337957428,99.9
14-1-4,7791337956681,99.9
14-1-4,7791337957480,99.9
14-1-4,7791337166684,99.5
14-1-4,14-1-0000000084327,420.0
14-1-4,7794000599178,15.9
14-1-4,7794000599185,34.9
14-1-4,7500435012379,51.9
14-1-4,7500435012386,89.9
14-1-4,7791293031026,38.9
14-1-4,7506339320985,39.9
14-1-4,7803200804019,43.9
14-1-4,0070330703469,31.9
14-1-4,7702018874750,109.9
14-1-4,0070330717527,48.9
14-1-4,7790315058706,11.9
14-1-4,7790895008146,22.9
14-1-4,7798062541397,46.9
14-1-4,7798062547559,18.9
14-1-4,7791913000937,17.9
14-1-4,7790315000422,19.9
14-1-4,7798062543469,17.5
14-1-4,7791913000067,13.5
14-1-4,7798062541700,29.98
14-1-4,7798062541939,29.9
14-1-4,7790895008498,24.9
14-1-4,7790895008504,35.9
14-1-4,7790895640483,24.9
14-1-4,7790895003301,35.9
14-1-4,7790315000880,27.9
14-1-4,7790315001085,33.9
14-1-4,7791913000128,23.9
14-1-4,7790895003325,35.9
14-1-4,7791913000531,23.9
14-1-4,7790895641237,24.9
14-1-4,7790315001054,33.9
14-1-4,7798062540291,27.9
14-1-4,7791913000159,23.9
14-1-4,7790895640476,24.9
14-1-4,7790895003295,35.9
14-1-4,7798062541014,27.9
14-1-4,7790950133936,9.0
14-1-4,7790895640490,24.9
14-1-4,7790895003288,35.9
14-1-4,7790315001047,33.9
14-1-4,7791913000180,23.9
14-1-4,7798062540284,29.98
14-1-4,7790150405055,11.9
14-1-4,7790150405338,20.9
14-1-4,7791122000292,9.5
14-1-4,7790127000160,48.9
14-1-4,14-1-0000000040046,15.0
14-1-4,7791122001381,13.9
14-1-4,7791122000803,15.0
14-1-4,14-1-0000000040051,12.0
14-1-4,7791122001244,9.9
14-1-4,7790139004439,52.9
14-1-4,7790139002121,47.9
14-1-4,14-1-0000000040033,29.0
14-1-4,7794095088274,11.5
14-1-4,7506195155394,39.9
14-1-4,7791293031149,75.9
14-1-4,7791293033969,76.9
14-1-4,7500435012195,51.9
14-1-4,7790740502393,35.9
14-1-4,7791293030661,32.9
14-1-4,7791293030937,38.9
14-1-4,7791293031156,75.9
14-1-4,7791293030241,28.9
14-1-4,7500435012263,89.9
14-1-4,7791293030951,38.9
14-1-4,7791293030654,32.9
14-1-4,7500435012515,89.9
14-1-4,7791293034102,76.9
14-1-4,7506295302360,39.9
14-1-4,7791293027876,49.9
14-1-4,7791293031187,75.9
14-1-4,7790740502447,35.9
14-1-4,7500435105446,94.9
14-1-4,7790740502454,35.9
14-1-4,7500435012324,51.9
14-1-4,7791293033754,76.9
14-1-4,7500435013796,89.9
14-1-4,7791293033891,76.9
14-1-4,7791293030265,28.9
14-1-4,7500435012508,51.9
14-1-4,7500435012652,89.9
14-1-4,7791293030708,32.9
14-1-4,7791293030982,38.9
14-1-4,7500435018418,89.9
14-1-4,7791293030289,28.9
14-1-4,7791293030296,28.9
14-1-4,7790740502423,35.9
14-1-4,7791293034058,76.9
14-1-4,7790520010384,113.9
14-1-4,7790520010414,44.5
14-1-4,7790740507893,66.9
14-1-4,7790520010353,29.9
14-1-4,7500435019736,52.9
14-1-4,7501001244323,94.9
14-1-4,7791293030722,32.9
14-1-4,7791293031002,38.9
14-1-4,7506309863306,89.9
14-1-4,7791293031231,75.9
14-1-4,7791293031798,41.9
14-1-4,7500435012072,51.9
14-1-4,7500435012089,89.9
11-5-1010,7791337601215,22.99
11-5-1010,7791337690813,40.0
11-5-1010,7791337695719,40.0
11-5-1010,7791337965713,10.2
11-5-1010,0000077919540,16.05
11-5-1010,7791337965720,10.2
11-5-1010,7791337695726,40.0
11-5-1010,7791241961047,8.9
11-5-1010,7791241000685,11.1
11-5-1010,7794820011461,8.99
11-5-1010,7790080065114,24.7
11-5-1010,7790080065145,21.2
11-5-1010,7790787104611,11.6
11-5-1010,7790787100316,15.4
11-5-1010,7791241961054,8.9
11-5-1010,7791241000692,11.1
11-5-1010,7794820011454,8.99
11-5-1010,7794820901199,14.9
11-5-1010,7790080065374,21.2
11-5-1010,7791337096080,10.2
11-5-1010,7791337601284,22.99
11-5-1010,7790080065299,27.4
11-5-1010,7790080065305,27.4
11-5-1010,7791337094024,25.99
11-5-1010,7798321150117,25.9
11-5-1010,7791337601024,26.99
11-5-1010,7798141132065,65.0
11-5-1010,7798141132072,65.0
11-5-1010,7791337094017,25.99
11-5-1010,7798321150124,25.9
11-5-1010,7791337601048,26.99
7-1-43,7790127000269,33.36
7-1-43,7790127000665,12.89
7-1-43,7790127731729,76.3
7-1-43,7791675908052,66.09
7-1-43,7791675901473,28.07
7-1-43,7790127733174,28.67
7-1-43,7791675904375,52.43
7-1-43,7-1-0023048800000,215.67
7-1-43,7-1-0024000100000,27.0
7-1-43,7790139003364,124.73
7-1-43,7792900092966,60.32
7-1-43,7790139003357,120.95
7-1-43,7792900000251,44.49
7-1-43,7790139003425,49.89
7-1-43,7-1-0024000300000,24.99
7-1-43,7794095063462,12.3
7-1-43,7794095088274,12.3
7-1-43,7500435106412,112.31
7-1-43,7500435106382,112.31
7-1-43,7500435124614,112.31
7-1-43,7501007496498,123.61
7-1-43,7506195155394,61.01
7-1-43,7790740507763,86.07
7-1-43,7500435020145,123.61
7-1-43,7791293030302,44.7
7-1-43,7509552800418,126.35
7-1-43,7791293027166,52.33
7-1-43,7791293030913,58.63
7-1-43,7791293031149,79.99
7-1-43,7791293033402,48.44
7-1-43,7500435012195,67.17
7-1-43,7500435012225,119.87
7-1-43,7500435012249,134.99
7-1-43,0022400197029,43.95
7-1-43,7790740502393,56.58
7-1-43,7506339320978,61.01
7-1-43,7790740507770,58.25
7-1-43,7791274196683,32.93
7-1-43,7791293030661,39.3
7-1-43,7791293030937,58.63
7-1-43,7791293031156,79.99
7-1-43,7791293034690,23.06
7-1-43,7791293030241,44.7
7-1-43,7500435012232,67.17
7-1-43,7500435012263,119.87
7-1-43,7500435012270,134.99
7-1-43,7791293030951,58.63
7-1-43,7791293030654,39.3
7-1-43,7500435012515,119.87
7-1-43,7791293036007,58.63
7-1-43,7790080068436,20.29
7-1-43,7790080068450,20.29
7-1-43,7791287001721,8.25
7-1-43,7791287001738,8.25
7-1-43,7790080068467,20.29
7-1-43,7790080065176,20.99
7-1-43,7790080065183,20.99
7-1-43,7790080065169,18.99
7-1-43,7790080065190,20.99
7-1-43,7791337960817,10.0
7-1-43,7791337601215,22.99
7-1-43,7791337965713,10.0
7-1-43,7791337965720,10.0
7-1-43,7791287001707,8.25
7-1-43,7791287001714,8.25
7-1-43,7791337096080,10.0
7-1-43,7791337601284,22.99
7-1-43,7791337094024,18.99
7-1-43,7798321150117,25.59
7-1-43,7791337601024,26.99
7-1-43,7791337094017,18.99
7-1-43,7798321150124,25.59
7-1-43,7791337601048,26.99
7-1-43,0024014300000,25.0
7-1-43,7-1-0024014500000,22.0
7-1-43,7-1-0024075700000,18.0
7-1-43,7791337933286,26.99
7-1-43,7791287000274,25.25
7-1-43,7798321150162,22.99
7-1-43,7790080064322,36.99
7-1-43,7791337623217,29.99
7-1-43,7791287000663,25.25
7-1-43,7791287000670,25.25
7-1-43,7791287000687,25.25
7-1-43,7791287000694,25.25
7-1-43,7790080064230,35.49
7-1-43,7791287000045,25.25
7-1-43,7791287000847,24.89
7-1-43,7791337340022,22.49
7-1-43,7790080067606,43.99
7-1-43,7790080067927,22.99
7-1-43,7791337650824,41.49
7-1-43,7791337533325,25.99
7-1-43,7791337533318,25.99
7-1-43,7791287000854,24.89
7-1-43,7790080067613,43.99
7-1-43,7790080067941,22.99
7-1-43,7791337560819,41.49
7-1-43,7791337064232,45.0
7-1-43,7791337643024,28.99
7-1-43,7798321150131,32.19
7-1-43,7791337623224,29.99
7-1-43,7791337643017,28.99
7-1-43,7798321150148,32.19
7-1-43,7791287001462,16.19
7-1-43,7791287000229,16.19
7-1-43,7790080067903,26.99
7-1-43,7791337990128,37.49
7-1-43,7791337990142,37.59
7-1-43,7791337499003,35.49
7-1-43,7791337993235,32.49
7-1-43,7791337102415,33.49
7-1-43,7791337102118,33.49
7-1-43,7793940102882,33.29
7-1-43,7791337910577,33.49
7-1-43,7793940133299,32.49
7-1-43,7791337910423,23.99
7-1-43,7791337910416,23.99
7-1-43,7791337999732,33.49
7-1-43,7791337010253,33.49
7-1-43,7791337990111,37.49
7-1-43,7791337999800,26.99
7-1-43,7791337613027,30.89
7-1-43,7791337999787,30.89
7-1-43,7791337999770,30.89
7-1-43,7790080068443,20.29
7-1-43,7790070507112,43.19
7-1-43,7791680101103,80.84
7-1-43,7791680101400,22.19
7-1-43,7793704000805,75.11
7-1-43,7793704000225,104.75
7-1-43,7793704000232,58.81
7-1-43,7790411000043,88.51
7-1-43,7790411000050,46.75
7-1-43,7792710002179,57.08
7-1-43,7793670000014,32.99
7-1-43,7790710000157,47.25
7-1-43,7790710000140,47.25
7-1-43,7792710000373,107.41
7-1-43,7792710000380,54.96
7-1-43,7792710000311,53.77
7-1-43,7793704000881,75.11
7-1-43,7790411000029,57.99
7-1-43,7790411000531,118.25
7-1-43,7790411001408,57.99
7-1-43,7790411000494,100.6
7-1-43,7792710000113,54.7
7-1-43,7792710000182,50.64
7-1-43,7792710000052,69.11
7-1-43,7790411001392,107.99
7-1-43,7798067630027,37.68
7-1-43,7790710000218,47.25
7-1-43,7798067630041,37.68
7-1-43,7793670000670,32.99
7-1-43,7793670000632,32.99
7-1-43,7798067630034,37.68
7-1-43,7792710000106,97.19
7-1-43,7792710000090,51.4
7-1-43,7790411000012,107.99
7-1-43,7790710000133,47.25
7-1-43,7791680103107,84.4
7-1-43,7791680103206,42.97
7-1-43,7790070506696,30.12
7-1-43,7790802000164,65.62
7-1-43,7790802000409,161.99
7-1-43,7790802000171,49.56
7-1-43,7790802000027,68.46
7-1-43,7790802000065,148.92
7-1-43,7790802000058,25.91
7-1-43,7790802000010,45.13
7-1-43,7791337091085,12.49
7-1-43,7791337942585,76.99
7-1-43,7791337982581,65.49
7-1-43,7791287000267,25.25
7-1-43,7798321150155,22.99
7-1-43,7790080064292,36.99
7-1-43,7790314000027,52.15
7-1-43,7790314005305,68.99
7-1-43,7791540044502,99.99
7-1-43,7791540045042,39.99
7-1-43,7791843008294,69.99
7-1-43,7312040017010,469.42
7-1-43,7312040551675,520.29
7-1-43,7791200002217,128.73
7-1-43,7791200001012,120.52
7-1-43,7792410135566,160.8
7-1-43,7791200001043,120.52
7-1-43,7791560000441,133.65
7-1-43,7312040050758,520.29
7-1-43,7798131200927,120.52
7-1-43,7792410091817,133.05
7-1-43,7312040150755,520.29
7-1-43,7312040040759,520.29
7-1-43,7791200000213,190.72
7-1-43,7791250001345,172.79
7-1-43,7790139000066,160.37
